tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
4701,94,30,2,446.39,2010-11-23T00:00:00Z,FALSE,-1
4702,63,33,3,341.9,2010-11-23T00:00:00Z,FALSE,-1
4703,86,76,1,653.43,2010-11-23T00:00:00Z,FALSE,-1
4704,11,86,3,201.35,2010-11-23T00:00:00Z,FALSE,-1
4705,26,28,3,535.75,2010-11-23T00:00:00Z,FALSE,-1
4706,93,49,3,288.37,2010-11-23T00:00:00Z,FALSE,-1
4707,81,91,2,733.22,2010-11-23T00:00:00Z,FALSE,-1
4708,77,29,3,152.63,2010-11-23T00:00:00Z,FALSE,-1
4709,74,11,2,518.26,2010-11-23T00:00:00Z,FALSE,-1
4710,72,39,2,248.91,2010-11-23T00:00:00Z,FALSE,-1
4711,50,2,3,787.25,2010-11-23T00:00:00Z,FALSE,-1
4712,8,57,3,219.23,2010-11-23T00:00:00Z,FALSE,-1
4713,84,55,1,902.24,2010-11-24T00:00:00Z,FALSE,-1
4714,88,57,3,771.02,2010-11-24T00:00:00Z,FALSE,-1
4715,75,98,2,532.32,2010-11-24T00:00:00Z,FALSE,-1
4716,67,35,1,790.73,2010-11-24T00:00:00Z,FALSE,-1
4717,58,2,1,721.34,2010-11-24T00:00:00Z,FALSE,-1
4718,51,30,2,453.81,2010-11-24T00:00:00Z,FALSE,-1
4719,83,32,3,841.29,2010-11-24T00:00:00Z,FALSE,-1
4720,1,49,3,128.86,2010-11-24T00:00:00Z,FALSE,-1
4721,14,30,1,767.55,2010-11-24T00:00:00Z,FALSE,-1
4722,65,24,1,118.18,2010-11-24T00:00:00Z,FALSE,-1
4723,57,8,1,692.16,2010-11-24T00:00:00Z,FALSE,-1
4724,6,30,1,695.18,2010-11-24T00:00:00Z,FALSE,-1
4725,95,46,1,428.26,2010-11-24T00:00:00Z,FALSE,-1
4726,0,27,3,290.77,2010-11-24T00:00:00Z,FALSE,-1
4727,5,87,3,793.49,2010-11-24T00:00:00Z,FALSE,-1
4728,54,28,2,631.65,2010-11-24T00:00:00Z,FALSE,-1
4729,78,45,1,839.37,2010-11-25T00:00:00Z,FALSE,-1
4730,95,62,1,221.58,2010-11-25T00:00:00Z,FALSE,-1
4731,68,34,3,657.5,2010-11-25T00:00:00Z,FALSE,-1
4732,85,67,1,313.93,2010-11-25T00:00:00Z,FALSE,-1
4733,82,73,3,929.1,2010-11-25T00:00:00Z,FALSE,-1
4734,21,99,2,870.73,2010-11-25T00:00:00Z,FALSE,-1
4735,24,60,1,280.18,2010-11-25T00:00:00Z,FALSE,-1
4736,7,22,2,393.43,2010-11-25T00:00:00Z,FALSE,-1
4737,93,36,1,683.72,2010-11-25T00:00:00Z,FALSE,-1
4738,64,15,1,238.13,2010-11-25T00:00:00Z,FALSE,-1
4739,96,88,3,231.05,2010-11-25T00:00:00Z,FALSE,-1
4740,61,1,1,472.37,2010-11-25T00:00:00Z,FALSE,-1
4741,70,9,3,393.53,2010-11-25T00:00:00Z,FALSE,-1
4742,82,40,1,880.71,2010-11-25T00:00:00Z,FALSE,-1
4743,23,79,1,403.19,2010-11-25T00:00:00Z,FALSE,-1
4744,93,91,4,965.92,2010-11-25T00:00:00Z,FALSE,-1
4745,94,48,3,909.59,2010-11-25T00:00:00Z,FALSE,-1
4746,78,14,2,211.66,2010-11-25T00:00:00Z,FALSE,-1
4747,97,98,3,546.94,2010-11-26T00:00:00Z,FALSE,-1
4748,22,92,2,578.29,2010-11-26T00:00:00Z,FALSE,-1
4749,16,61,2,698.7,2010-11-26T00:00:00Z,FALSE,-1
4750,98,41,1,661.98,2010-11-26T00:00:00Z,FALSE,-1
4751,69,17,1,125.33,2010-11-26T00:00:00Z,FALSE,-1
4752,68,43,1,540.89,2010-11-26T00:00:00Z,FALSE,-1
4753,98,12,3,305.01,2010-11-26T00:00:00Z,FALSE,-1
4754,80,97,1,794.92,2010-11-26T00:00:00Z,FALSE,-1
4755,9,38,3,181.39,2010-11-26T00:00:00Z,FALSE,-1
4756,52,35,3,792.43,2010-11-26T00:00:00Z,FALSE,-1
4757,97,27,2,316.46,2010-11-27T00:00:00Z,FALSE,-1
4758,87,89,4,836.18,2010-11-27T00:00:00Z,FALSE,-1
4759,91,62,1,557.8,2010-11-27T00:00:00Z,FALSE,-1
4760,18,96,1,227.91,2010-11-27T00:00:00Z,FALSE,-1
4761,53,32,1,948.12,2010-11-27T00:00:00Z,FALSE,-1
4762,92,30,3,349.56,2010-11-27T00:00:00Z,FALSE,-1
4763,58,31,1,632.49,2010-11-27T00:00:00Z,FALSE,-1
4764,62,5,1,869.92,2010-11-27T00:00:00Z,FALSE,-1
4765,90,39,1,844.19,2010-11-27T00:00:00Z,FALSE,-1
4766,13,77,1,371.5,2010-11-27T00:00:00Z,FALSE,-1
4767,19,85,3,595.18,2010-11-27T00:00:00Z,FALSE,-1
4768,90,6,2,511.91,2010-11-27T00:00:00Z,FALSE,-1
4769,12,5,3,847.33,2010-11-27T00:00:00Z,FALSE,-1
4770,99,85,4,102.18,2010-11-27T00:00:00Z,FALSE,-1
4771,88,44,3,651.06,2010-11-27T00:00:00Z,FALSE,-1
4772,88,26,1,853.01,2010-11-27T00:00:00Z,FALSE,-1
4773,3,73,3,507.89,2010-11-28T00:00:00Z,FALSE,-1
4774,98,47,1,606.39,2010-11-28T00:00:00Z,FALSE,-1
4775,94,53,3,673.89,2010-11-28T00:00:00Z,FALSE,-1
4776,4,89,1,617.64,2010-11-28T00:00:00Z,FALSE,-1
4777,10,93,2,523.56,2010-11-28T00:00:00Z,FALSE,-1
4778,20,56,2,899.63,2010-11-28T00:00:00Z,FALSE,-1
4779,17,60,1,503.28,2010-11-28T00:00:00Z,FALSE,-1
4780,99,25,1,922.28,2010-11-28T00:00:00Z,FALSE,-1
4781,96,38,3,177.87,2010-11-28T00:00:00Z,FALSE,-1
4782,56,20,4,509.55,2010-11-28T00:00:00Z,FALSE,-1
4783,89,51,1,835.47,2010-11-28T00:00:00Z,FALSE,-1
4784,77,47,3,352.46,2010-11-28T00:00:00Z,FALSE,-1
4785,55,0,1,256.56,2010-11-28T00:00:00Z,FALSE,-1
4786,59,7,2,607.83,2010-11-29T00:00:00Z,FALSE,-1
4787,83,33,1,871.7,2010-11-29T00:00:00Z,FALSE,-1
4788,71,29,3,804.65,2010-11-29T00:00:00Z,FALSE,-1
4789,79,91,3,500.47,2010-11-29T00:00:00Z,FALSE,-1
4790,94,34,2,477.72,2010-11-29T00:00:00Z,FALSE,-1
4791,76,72,1,457.97,2010-11-29T00:00:00Z,FALSE,-1
4792,98,30,1,765.54,2010-11-30T00:00:00Z,FALSE,-1
4793,60,17,1,624.07,2010-11-30T00:00:00Z,FALSE,-1
4794,8,66,3,392.49,2010-11-30T00:00:00Z,FALSE,-1
4795,2,86,2,714,2010-11-30T00:00:00Z,FALSE,-1
4796,81,32,1,994.07,2010-11-30T00:00:00Z,FALSE,-1
4797,74,11,1,990.88,2010-11-30T00:00:00Z,FALSE,-1
4798,98,33,3,271.02,2010-11-30T00:00:00Z,FALSE,-1
4799,15,47,1,963.21,2010-11-30T00:00:00Z,FALSE,-1
4800,91,37,2,584.38,2010-11-30T00:00:00Z,FALSE,-1
4801,89,42,1,682.37,2010-11-30T00:00:00Z,FALSE,-1
4802,52,35,1,189.11,2010-11-30T00:00:00Z,FALSE,-1
4803,11,26,3,743.92,2010-11-30T00:00:00Z,FALSE,-1
4804,72,39,2,438.42,2010-11-30T00:00:00Z,FALSE,-1
4805,50,2,1,742.59,2010-11-30T00:00:00Z,FALSE,-1
4806,27,28,1,213.31,2010-11-30T00:00:00Z,FALSE,-1
4807,63,33,1,192.82,2010-11-30T00:00:00Z,FALSE,-1
4808,96,29,2,664.64,2010-11-30T00:00:00Z,FALSE,-1
4809,86,95,3,658.56,2010-11-30T00:00:00Z,FALSE,-1
4810,94,49,2,265.09,2010-11-30T00:00:00Z,FALSE,-1
4811,66,7,3,186.35,2010-11-30T00:00:00Z,FALSE,-1
4812,73,3,1,262.91,2010-11-30T00:00:00Z,FALSE,-1
4813,65,24,1,856.91,2010-12-01T00:00:00Z,FALSE,-1
4814,88,44,3,348.65,2010-12-01T00:00:00Z,FALSE,-1
4815,1,97,3,875.46,2010-12-01T00:00:00Z,FALSE,-1
4816,99,32,1,422.96,2010-12-01T00:00:00Z,FALSE,-1
4817,67,35,1,726.8,2010-12-01T00:00:00Z,FALSE,-1
4818,97,46,1,313.75,2010-12-01T00:00:00Z,FALSE,-1
4819,58,2,1,705.69,2010-12-01T00:00:00Z,FALSE,-1
4820,5,33,2,755.19,2010-12-01T00:00:00Z,FALSE,-1
4821,6,94,3,570.7,2010-12-01T00:00:00Z,FALSE,-1
4822,14,16,4,1071.11,2010-12-01T00:00:00Z,FALSE,-1
4823,54,28,1,140,2010-12-01T00:00:00Z,FALSE,-1
4824,0,55,3,1006.45,2010-12-01T00:00:00Z,FALSE,-1
4825,51,30,3,578.74,2010-12-01T00:00:00Z,FALSE,-1
4826,57,8,2,691.47,2010-12-01T00:00:00Z,FALSE,-1
4827,75,78,2,467.56,2010-12-01T00:00:00Z,FALSE,-1
4828,84,76,3,406.24,2010-12-01T00:00:00Z,FALSE,-1
4829,64,15,1,568.28,2010-12-02T00:00:00Z,FALSE,-1
4830,78,80,3,717,2010-12-02T00:00:00Z,FALSE,-1
4831,87,45,4,225.64,2010-12-02T00:00:00Z,FALSE,-1
4832,82,95,3,585.82,2010-12-02T00:00:00Z,FALSE,-1
4833,24,69,3,532.54,2010-12-02T00:00:00Z,FALSE,-1
4834,93,90,3,308.65,2010-12-02T00:00:00Z,FALSE,-1
4835,61,1,1,933.52,2010-12-02T00:00:00Z,FALSE,-1
4836,21,81,1,641.77,2010-12-02T00:00:00Z,FALSE,-1
4837,7,59,3,148.29,2010-12-02T00:00:00Z,FALSE,-1
4838,97,48,3,614.35,2010-12-02T00:00:00Z,FALSE,-1
4839,70,9,3,922.06,2010-12-02T00:00:00Z,FALSE,-1
4840,94,40,1,575.27,2010-12-02T00:00:00Z,FALSE,-1
4841,95,51,3,268.6,2010-12-02T00:00:00Z,FALSE,-1
4842,85,79,1,700.31,2010-12-02T00:00:00Z,FALSE,-1
4843,68,34,2,827.09,2010-12-02T00:00:00Z,FALSE,-1
4844,23,37,1,477.9,2010-12-02T00:00:00Z,FALSE,-1
4845,96,95,3,207.01,2010-12-02T00:00:00Z,FALSE,-1
4846,97,36,1,301.08,2010-12-02T00:00:00Z,FALSE,-1
4847,80,56,2,603.06,2010-12-03T00:00:00Z,FALSE,-1
4848,95,43,1,672.26,2010-12-03T00:00:00Z,FALSE,-1
4849,67,35,3,276.56,2010-12-03T00:00:00Z,FALSE,-1
4850,22,99,1,889.78,2010-12-03T00:00:00Z,FALSE,-1
4851,97,21,3,379.26,2010-12-03T00:00:00Z,FALSE,-1
4852,69,17,2,877.09,2010-12-03T00:00:00Z,FALSE,-1
4853,16,50,3,863.17,2010-12-03T00:00:00Z,FALSE,-1
4854,98,22,3,970.85,2010-12-03T00:00:00Z,FALSE,-1
4855,9,23,1,302.42,2010-12-03T00:00:00Z,FALSE,-1
4856,99,41,1,277.51,2010-12-03T00:00:00Z,FALSE,-1
4857,99,64,1,793.13,2010-12-04T00:00:00Z,FALSE,-1
4858,53,32,1,375.09,2010-12-04T00:00:00Z,FALSE,-1
4859,19,7,3,978.52,2010-12-04T00:00:00Z,FALSE,-1
4860,13,26,3,233.3,2010-12-04T00:00:00Z,FALSE,-1
4861,94,44,1,330.51,2010-12-04T00:00:00Z,FALSE,-1
4862,91,45,1,553.97,2010-12-04T00:00:00Z,FALSE,-1
4863,63,31,3,986.24,2010-12-04T00:00:00Z,FALSE,-1
4864,0,27,3,132.2,2010-12-04T00:00:00Z,FALSE,-1
4865,12,97,1,485.86,2010-12-04T00:00:00Z,FALSE,-1
4866,62,5,3,161.4,2010-12-04T00:00:00Z,FALSE,-1
4867,11,26,3,955.24,2010-12-04T00:00:00Z,FALSE,-1
4868,92,39,1,260.62,2010-12-04T00:00:00Z,FALSE,-1
4869,18,91,1,575.86,2010-12-04T00:00:00Z,FALSE,-1
4870,87,71,3,892,2010-12-04T00:00:00Z,FALSE,-1
4871,90,76,2,859.4,2010-12-04T00:00:00Z,FALSE,-1
4872,92,5,2,156.12,2010-12-04T00:00:00Z,FALSE,-1
4873,6,25,4,526.35,2010-12-05T00:00:00Z,FALSE,-1
4874,89,42,1,162.14,2010-12-05T00:00:00Z,FALSE,-1
4875,20,55,1,197.06,2010-12-05T00:00:00Z,FALSE,-1
4876,94,57,4,876.29,2010-12-05T00:00:00Z,FALSE,-1
4877,98,38,3,303.38,2010-12-05T00:00:00Z,FALSE,-1
4878,3,47,1,886.19,2010-12-05T00:00:00Z,FALSE,-1
4879,4,24,3,331.08,2010-12-05T00:00:00Z,FALSE,-1
4880,17,69,3,926.57,2010-12-05T00:00:00Z,FALSE,-1
4881,77,72,2,189,2010-12-05T00:00:00Z,FALSE,-1
4882,55,0,1,151.34,2010-12-05T00:00:00Z,FALSE,-1
4883,56,20,4,400.78,2010-12-05T00:00:00Z,FALSE,-1
4884,10,78,3,581.33,2010-12-05T00:00:00Z,FALSE,-1
4885,3,47,1,139.24,2010-12-05T00:00:00Z,FALSE,-1
4886,76,95,3,667.43,2010-12-06T00:00:00Z,FALSE,-1
4887,68,34,2,630.23,2010-12-06T00:00:00Z,FALSE,-1
4888,83,38,1,690.51,2010-12-06T00:00:00Z,FALSE,-1
4889,79,82,3,816.76,2010-12-06T00:00:00Z,FALSE,-1
4890,71,29,3,419.63,2010-12-06T00:00:00Z,FALSE,-1
4891,59,7,1,280.09,2010-12-06T00:00:00Z,FALSE,-1
4892,86,93,1,864.22,2010-12-07T00:00:00Z,FALSE,-1
4893,81,76,2,196.05,2010-12-07T00:00:00Z,FALSE,-1
4894,95,37,3,163.68,2010-12-07T00:00:00Z,FALSE,-1
4895,50,2,3,926.34,2010-12-07T00:00:00Z,FALSE,-1
4896,15,22,3,524.84,2010-12-07T00:00:00Z,FALSE,-1
4897,63,33,1,696.89,2010-12-07T00:00:00Z,FALSE,-1
4898,11,98,2,468.64,2010-12-07T00:00:00Z,FALSE,-1
4899,63,33,3,506.22,2010-12-07T00:00:00Z,FALSE,-1
4900,60,17,2,202.38,2010-12-07T00:00:00Z,FALSE,-1
4901,51,30,2,216.99,2010-12-07T00:00:00Z,FALSE,-1
4902,95,42,3,573.4,2010-12-07T00:00:00Z,FALSE,-1
4903,8,61,1,580.92,2010-12-07T00:00:00Z,FALSE,-1
4904,1,49,3,214.93,2010-12-07T00:00:00Z,FALSE,-1
4905,74,11,2,320.81,2010-12-07T00:00:00Z,FALSE,-1
4906,66,7,3,200.67,2010-12-07T00:00:00Z,FALSE,-1
4907,72,39,2,503.92,2010-12-07T00:00:00Z,FALSE,-1
4908,29,28,1,755.2,2010-12-07T00:00:00Z,FALSE,-1
4909,52,35,1,250.71,2010-12-07T00:00:00Z,FALSE,-1
4910,73,3,3,900.08,2010-12-07T00:00:00Z,FALSE,-1
4911,2,58,3,546.73,2010-12-07T00:00:00Z,FALSE,-1
4912,71,29,3,108.14,2010-12-07T00:00:00Z,FALSE,-1
4913,58,2,1,823.41,2010-12-08T00:00:00Z,FALSE,-1
4914,14,55,3,201.72,2010-12-08T00:00:00Z,FALSE,-1
4915,6,25,4,155.97,2010-12-08T00:00:00Z,FALSE,-1
4916,75,11,1,547.67,2010-12-08T00:00:00Z,FALSE,-1
4917,0,27,3,611.52,2010-12-08T00:00:00Z,FALSE,-1
4918,5,62,2,341.44,2010-12-08T00:00:00Z,FALSE,-1
4919,57,8,1,953.69,2010-12-08T00:00:00Z,FALSE,-1
4920,65,24,1,570.47,2010-12-08T00:00:00Z,FALSE,-1
4921,67,35,2,774.79,2010-12-08T00:00:00Z,FALSE,-1
4922,88,37,2,167.21,2010-12-08T00:00:00Z,FALSE,-1
4923,99,46,1,175.41,2010-12-08T00:00:00Z,FALSE,-1
4924,84,98,3,474.53,2010-12-08T00:00:00Z,FALSE,-1
4925,51,30,3,285.69,2010-12-08T00:00:00Z,FALSE,-1
4926,53,32,3,604.85,2010-12-08T00:00:00Z,FALSE,-1
4927,1,61,1,910.26,2010-12-08T00:00:00Z,FALSE,-1
4928,54,28,1,623.15,2010-12-08T00:00:00Z,FALSE,-1
4929,98,40,3,584.38,2010-12-09T00:00:00Z,FALSE,-1
4930,85,95,3,980.68,2010-12-09T00:00:00Z,FALSE,-1
4931,7,66,1,663.01,2010-12-09T00:00:00Z,FALSE,-1
4932,24,26,1,700.75,2010-12-09T00:00:00Z,FALSE,-1
4933,70,9,3,274.92,2010-12-09T00:00:00Z,FALSE,-1
4934,64,15,3,823.27,2010-12-09T00:00:00Z,FALSE,-1
4935,98,36,2,511.03,2010-12-09T00:00:00Z,FALSE,-1
4936,61,1,3,576.89,2010-12-09T00:00:00Z,FALSE,-1
4937,93,9,1,760.99,2010-12-09T00:00:00Z,FALSE,-1
4938,21,92,3,903.76,2010-12-09T00:00:00Z,FALSE,-1
4939,91,45,1,111.58,2010-12-09T00:00:00Z,FALSE,-1
4940,23,20,3,568.17,2010-12-09T00:00:00Z,FALSE,-1
4941,96,4,1,884.78,2010-12-09T00:00:00Z,FALSE,-1
4942,78,21,1,827.61,2010-12-09T00:00:00Z,FALSE,-1
4943,95,10,2,750.16,2010-12-09T00:00:00Z,FALSE,-1
4944,82,99,1,812.7,2010-12-09T00:00:00Z,FALSE,-1
4945,99,48,2,313.15,2010-12-09T00:00:00Z,FALSE,-1
4946,68,34,1,422.63,2010-12-09T00:00:00Z,FALSE,-1
4947,33,43,1,964.81,2010-12-10T00:00:00Z,FALSE,-1
4948,22,74,1,362.76,2010-12-10T00:00:00Z,FALSE,-1
4949,69,17,1,265.17,2010-12-10T00:00:00Z,FALSE,-1
4950,9,70,3,744.56,2010-12-10T00:00:00Z,FALSE,-1
4951,16,44,3,820,2010-12-10T00:00:00Z,FALSE,-1
4952,80,69,1,576.42,2010-12-10T00:00:00Z,FALSE,-1
4953,97,96,1,874.13,2010-12-10T00:00:00Z,FALSE,-1
4954,28,35,3,327.97,2010-12-10T00:00:00Z,FALSE,-1
4955,10,41,3,332.56,2010-12-10T00:00:00Z,FALSE,-1
4956,98,60,3,325.19,2010-12-10T00:00:00Z,FALSE,-1
4957,18,99,3,914.88,2010-12-11T00:00:00Z,FALSE,-1
4958,92,85,1,157.31,2010-12-11T00:00:00Z,FALSE,-1
4959,99,91,2,994.58,2010-12-11T00:00:00Z,FALSE,-1
4960,13,26,3,960.81,2010-12-11T00:00:00Z,FALSE,-1
4961,32,27,3,961.2,2010-12-11T00:00:00Z,FALSE,-1
4962,29,39,1,670.28,2010-12-11T00:00:00Z,FALSE,-1
4963,62,5,3,271.7,2010-12-11T00:00:00Z,FALSE,-1
4964,53,32,1,161.67,2010-12-11T00:00:00Z,FALSE,-1
4965,12,11,3,122.12,2010-12-11T00:00:00Z,FALSE,-1
4966,90,87,2,422.42,2010-12-11T00:00:00Z,FALSE,-1
4967,87,31,3,109.95,2010-12-11T00:00:00Z,FALSE,-1
4968,16,44,3,508.25,2010-12-11T00:00:00Z,FALSE,-1
4969,87,70,1,671.05,2010-12-11T00:00:00Z,FALSE,-1
4970,91,84,1,957.62,2010-12-11T00:00:00Z,FALSE,-1
4971,19,99,1,781.51,2010-12-11T00:00:00Z,FALSE,-1
4972,13,97,3,675.61,2010-12-11T00:00:00Z,FALSE,-1
4973,9,38,3,494.17,2010-12-12T00:00:00Z,FALSE,-1
4974,56,25,4,344.52,2010-12-12T00:00:00Z,FALSE,-1
4975,4,92,2,806.84,2010-12-12T00:00:00Z,FALSE,-1
4976,20,29,3,632.75,2010-12-12T00:00:00Z,FALSE,-1
4977,15,47,1,448.86,2010-12-12T00:00:00Z,FALSE,-1
4978,77,29,3,432.39,2010-12-12T00:00:00Z,FALSE,-1
4979,56,20,3,686.77,2010-12-12T00:00:00Z,FALSE,-1
4980,17,42,1,469.63,2010-12-12T00:00:00Z,FALSE,-1
4981,89,90,3,338.24,2010-12-12T00:00:00Z,FALSE,-1
4982,3,87,3,189.81,2010-12-12T00:00:00Z,FALSE,-1
4983,55,0,1,214.71,2010-12-12T00:00:00Z,FALSE,-1
4984,94,30,2,905.49,2010-12-12T00:00:00Z,FALSE,-1
4985,10,70,3,200.06,2010-12-12T00:00:00Z,FALSE,-1
4986,13,34,1,709.4,2010-12-13T00:00:00Z,FALSE,-1
4987,83,90,1,844,2010-12-13T00:00:00Z,FALSE,-1
4988,71,29,3,949.21,2010-12-13T00:00:00Z,FALSE,-1
4989,76,63,4,632.91,2010-12-13T00:00:00Z,FALSE,-1
4990,79,96,4,883.91,2010-12-13T00:00:00Z,FALSE,-1
4991,59,7,2,610.81,2010-12-13T00:00:00Z,FALSE,-1
4992,8,73,1,728.34,2010-12-14T00:00:00Z,FALSE,-1
4993,63,33,1,454.53,2010-12-14T00:00:00Z,FALSE,-1
4994,86,82,3,390.97,2010-12-14T00:00:00Z,FALSE,-1
4995,23,37,1,398.63,2010-12-14T00:00:00Z,FALSE,-1
4996,38,49,1,638.68,2010-12-14T00:00:00Z,FALSE,-1
4997,52,35,3,964.27,2010-12-14T00:00:00Z,FALSE,-1
4998,6,30,1,163.48,2010-12-14T00:00:00Z,FALSE,-1
4999,2,50,3,152.55,2010-12-14T00:00:00Z,FALSE,-1
5000,17,42,1,851.88,2010-12-14T00:00:00Z,FALSE,-1
5001,31,28,1,445.22,2010-12-14T00:00:00Z,FALSE,-1
5002,15,24,2,645.62,2010-12-14T00:00:00Z,FALSE,-1
5003,66,7,3,409.6,2010-12-14T00:00:00Z,FALSE,-1
5004,74,11,1,653.11,2010-12-14T00:00:00Z,FALSE,-1
5005,73,3,1,903.24,2010-12-14T00:00:00Z,FALSE,-1
5006,50,2,2,712.25,2010-12-14T00:00:00Z,FALSE,-1
5007,60,17,2,857.48,2010-12-14T00:00:00Z,FALSE,-1
5008,81,68,3,219.45,2010-12-14T00:00:00Z,FALSE,-1
5009,72,39,2,743.92,2010-12-14T00:00:00Z,FALSE,-1
5010,5,33,2,188.14,2010-12-14T00:00:00Z,FALSE,-1
5011,11,46,4,224.23,2010-12-14T00:00:00Z,FALSE,-1
5012,20,29,3,869.64,2010-12-14T00:00:00Z,FALSE,-1
5013,14,48,2,801.92,2010-12-15T00:00:00Z,FALSE,-1
5014,67,35,1,232.96,2010-12-15T00:00:00Z,FALSE,-1
5015,58,2,3,171.66,2010-12-15T00:00:00Z,FALSE,-1
5016,1,49,3,569.53,2010-12-15T00:00:00Z,FALSE,-1
5017,0,55,3,205.44,2010-12-15T00:00:00Z,FALSE,-1
5018,6,93,2,614.57,2010-12-15T00:00:00Z,FALSE,-1
5019,88,79,1,117.91,2010-12-15T00:00:00Z,FALSE,-1
5020,5,87,3,376.3,2010-12-15T00:00:00Z,FALSE,-1
5021,54,28,2,233.99,2010-12-15T00:00:00Z,FALSE,-1
5022,65,24,3,149.59,2010-12-15T00:00:00Z,FALSE,-1
5023,84,78,1,900.31,2010-12-15T00:00:00Z,FALSE,-1
5024,15,32,2,588.98,2010-12-15T00:00:00Z,FALSE,-1
5025,51,30,3,100.43,2010-12-15T00:00:00Z,FALSE,-1
5026,11,46,4,670.02,2010-12-15T00:00:00Z,FALSE,-1
5027,75,96,3,814.02,2010-12-15T00:00:00Z,FALSE,-1
5028,57,8,3,643.18,2010-12-15T00:00:00Z,FALSE,-1
5029,82,97,2,107.64,2010-12-16T00:00:00Z,FALSE,-1
5030,78,72,1,549.93,2010-12-16T00:00:00Z,FALSE,-1
5031,7,79,1,498.78,2010-12-16T00:00:00Z,FALSE,-1
5032,61,1,1,753.81,2010-12-16T00:00:00Z,FALSE,-1
5033,14,48,2,746.7,2010-12-16T00:00:00Z,FALSE,-1
5034,64,15,1,265.83,2010-12-16T00:00:00Z,FALSE,-1
5035,21,40,2,312.14,2010-12-16T00:00:00Z,FALSE,-1
5036,85,47,4,263.55,2010-12-16T00:00:00Z,FALSE,-1
5037,96,21,4,513.68,2010-12-16T00:00:00Z,FALSE,-1
5038,30,36,1,853.57,2010-12-16T00:00:00Z,FALSE,-1
5039,23,98,1,439,2010-12-16T00:00:00Z,FALSE,-1
5040,38,45,1,178.84,2010-12-16T00:00:00Z,FALSE,-1
5041,93,23,3,219.75,2010-12-16T00:00:00Z,FALSE,-1
5042,95,37,3,804.79,2010-12-16T00:00:00Z,FALSE,-1
5043,68,34,3,238.43,2010-12-16T00:00:00Z,FALSE,-1
5044,70,9,1,596.11,2010-12-16T00:00:00Z,FALSE,-1
5045,21,40,2,512.09,2010-12-16T00:00:00Z,FALSE,-1
5046,24,90,2,706.23,2010-12-16T00:00:00Z,FALSE,-1
5047,16,83,1,864.29,2010-12-17T00:00:00Z,FALSE,-1
5048,9,77,1,248.49,2010-12-17T00:00:00Z,FALSE,-1
5049,98,81,3,990.95,2010-12-17T00:00:00Z,FALSE,-1
5050,39,35,1,470.79,2010-12-17T00:00:00Z,FALSE,-1
5051,97,27,2,991.59,2010-12-17T00:00:00Z,FALSE,-1
5052,44,43,3,499.39,2010-12-17T00:00:00Z,FALSE,-1
5053,42,41,2,173.87,2010-12-17T00:00:00Z,FALSE,-1
5054,69,17,3,259.25,2010-12-17T00:00:00Z,FALSE,-1
5055,80,78,2,731.06,2010-12-17T00:00:00Z,FALSE,-1
5056,22,62,1,293.58,2010-12-17T00:00:00Z,FALSE,-1
5057,44,27,2,664.68,2010-12-18T00:00:00Z,FALSE,-1
5058,13,95,3,881.82,2010-12-18T00:00:00Z,FALSE,-1
5059,24,26,1,417.41,2010-12-18T00:00:00Z,FALSE,-1
5060,55,39,1,240.79,2010-12-18T00:00:00Z,FALSE,-1
5061,18,46,2,475.35,2010-12-18T00:00:00Z,FALSE,-1
5062,21,44,1,493.9,2010-12-18T00:00:00Z,FALSE,-1
5063,19,97,3,975.86,2010-12-18T00:00:00Z,FALSE,-1
5064,53,32,2,834.12,2010-12-18T00:00:00Z,FALSE,-1
5065,49,31,1,148.53,2010-12-18T00:00:00Z,FALSE,-1
5066,12,57,3,618.37,2010-12-18T00:00:00Z,FALSE,-1
5067,62,5,3,373.16,2010-12-18T00:00:00Z,FALSE,-1
5068,90,96,2,934.08,2010-12-18T00:00:00Z,FALSE,-1
5069,92,95,3,415.16,2010-12-18T00:00:00Z,FALSE,-1
5070,91,54,2,827.02,2010-12-18T00:00:00Z,FALSE,-1
5071,87,35,2,432.15,2010-12-18T00:00:00Z,FALSE,-1
5072,99,86,3,510.01,2010-12-18T00:00:00Z,FALSE,-1
5073,89,59,3,668.3,2010-12-19T00:00:00Z,FALSE,-1
5074,42,47,1,234.98,2010-12-19T00:00:00Z,FALSE,-1
5075,75,25,1,581.52,2010-12-19T00:00:00Z,FALSE,-1
5076,77,82,2,129.93,2010-12-19T00:00:00Z,FALSE,-1
5077,20,92,1,191.36,2010-12-19T00:00:00Z,FALSE,-1
5078,46,38,1,356.31,2010-12-19T00:00:00Z,FALSE,-1
5079,56,20,1,208.01,2010-12-19T00:00:00Z,FALSE,-1
5080,3,73,3,134.01,2010-12-19T00:00:00Z,FALSE,-1
5081,55,0,1,403.24,2010-12-19T00:00:00Z,FALSE,-1
5082,10,41,3,124.12,2010-12-19T00:00:00Z,FALSE,-1
5083,17,70,1,605.11,2010-12-19T00:00:00Z,FALSE,-1
5084,4,89,1,929.9,2010-12-19T00:00:00Z,FALSE,-1
5085,94,67,4,215.01,2010-12-19T00:00:00Z,FALSE,-1
5086,59,7,2,911.35,2010-12-20T00:00:00Z,FALSE,-1
5087,76,44,3,650.81,2010-12-20T00:00:00Z,FALSE,-1
5088,83,97,2,468.1,2010-12-20T00:00:00Z,FALSE,-1
